Deployment,Date Time,Date,Time,Control_A,Control_B,Control_Avg,White_5A,White_5B,White_5_Avg,White_10A,White_10B,White_10Avg,White_15A,White_15B,White_15Avg,White_25A,White_25B,White_25_Avg,White_30A,White_30B,White_30_Avg,Black_5A,Black_5B,Black_5Avg,Black_10A,Black_10B,Black_10Avg,Black_15A,Black_15B,Black_15Avg,Black_25A,Black_25B,Black_25_Avg,Black_30B,Air_Temp,Solar_Rad,Rain
2,9/1/2018 9:00,9/1/2018,9:00,25.988,25.988,25.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.42,26.238,26.329,26.494,26.586,26.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.273,26.314,26.2935,26.508,27.2,132,0
2,9/1/2018 9:30,9/1/2018,9:30,25.988,25.988,25.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.42,26.301,26.3605,26.494,26.586,26.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.273,26.377,26.325,26.508,27.6,156,0
2,9/1/2018 10:00,9/1/2018,10:00,26.051,26.051,26.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.482,26.363,26.4225,26.494,26.586,26.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.336,26.377,26.3565,26.508,27.5,91,0
2,9/1/2018 10:30,9/1/2018,10:30,26.113,26.113,26.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.545,26.426,26.4855,26.557,26.711,26.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.398,26.502,26.45,26.57,26.3,102,1.35
2,9/1/2018 11:00,9/1/2018,11:00,26.238,26.238,26.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.545,26.488,26.5165,26.619,26.711,26.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.461,26.564,26.5125,26.633,27.2,788,1.35
2,9/1/2018 11:30,9/1/2018,11:30,26.363,26.301,26.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.607,26.551,26.579,26.619,26.773,26.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.586,26.689,26.6375,26.695,28.4,773,1.35
2,9/1/2018 12:00,9/1/2018,12:00,26.488,26.426,26.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.732,26.676,26.704,26.744,26.836,26.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.648,26.814,26.731,26.758,28.9,909,1.35
2,9/1/2018 12:30,9/1/2018,12:30,26.676,26.613,26.6445,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.92,26.863,26.8915,26.869,26.961,26.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.836,27.002,26.919,26.945,29.3,942,1.35
2,9/1/2018 13:00,9/1/2018,13:00,27.051,26.926,26.9885,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.17,27.176,27.173,27.119,27.148,27.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.148,27.377,27.2625,27.195,29.7,923,1.35
2,9/1/2018 13:30,9/1/2018,13:30,27.55,27.363,27.4565,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.544,27.55,27.547,27.494,27.523,27.5085,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.523,27.876,27.6995,27.507,30.1,904,1.35
2,9/1/2018 14:00,9/1/2018,14:00,28.05,27.863,27.9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.919,27.988,27.9535,27.931,27.96,27.9455,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,28.438,28.199,27.945,30.5,891,1.35
2,9/1/2018 14:30,9/1/2018,14:30,28.55,28.362,28.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.419,28.487,28.453,28.431,28.46,28.4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.523,29,28.7615,28.444,30.6,872,1.35
2,9/1/2018 15:00,9/1/2018,15:00,29.112,28.924,29.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.919,28.987,28.953,28.931,28.959,28.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.085,29.5,29.2925,29.007,30.9,838,1.35
2,9/1/2018 15:30,9/1/2018,15:30,29.674,29.486,29.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.418,29.549,29.4835,29.556,29.521,29.5385,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.647,30.062,29.8545,29.569,31.1,800,1.35
2,9/1/2018 16:00,9/1/2018,16:00,30.236,30.111,30.1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.98,30.048,30.014,30.181,30.083,30.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.272,30.624,30.448,30.131,31.3,628,1.35
2,9/1/2018 16:30,9/1/2018,16:30,30.735,30.735,30.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.542,30.61,30.576,30.805,30.645,30.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.834,31.123,30.9785,30.755,30.7,640,1.35
2,9/1/2018 17:00,9/1/2018,17:00,31.297,31.422,31.3595,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.104,31.171,31.1375,31.43,31.207,31.3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.396,31.622,31.509,31.379,31.2,555,1.35
2,9/1/2018 17:30,9/1/2018,17:30,31.859,32.046,31.9525,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.728,31.733,31.7305,31.992,31.706,31.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.958,32.059,32.0085,32.003,30.9,473,1.35
2,9/1/2018 18:00,9/1/2018,18:00,32.358,32.607,32.4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.289,32.232,32.2605,32.554,32.205,32.3795,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.457,32.433,32.445,32.627,30.5,171,1.35
2,9/1/2018 18:30,9/1/2018,18:30,32.795,33.169,32.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.851,32.793,32.822,33.116,32.704,32.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.957,32.808,32.8825,33.189,30.8,111,1.35
2,9/1/2018 19:00,9/1/2018,19:00,33.231,33.606,33.4185,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.412,33.23,33.321,33.553,33.141,33.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.332,33.12,33.226,33.626,30.1,69,1.35
2,9/1/2018 19:30,9/1/2018,19:30,33.543,33.855,33.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.849,33.604,33.7265,33.991,33.515,33.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.706,33.369,33.5375,34.062,27.8,12,1.35
2,9/1/2018 20:00,9/1/2018,20:00,33.668,34.042,33.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.098,33.916,34.007,34.24,33.827,34.0335,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.893,33.556,33.7245,34.312,26.3,0,1.35
2,9/1/2018 20:30,9/1/2018,20:30,33.731,34.042,33.8865,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,33.978,34.069,34.365,34.014,34.1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.018,33.619,33.8185,34.374,26.2,0,1.35
2,9/1/2018 21:00,9/1/2018,21:00,33.606,33.855,33.7305,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.098,33.916,34.007,34.365,34.077,34.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.893,33.556,33.7245,34.312,25.8,0,1.35
2,9/1/2018 21:30,9/1/2018,21:30,33.419,33.606,33.5125,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.911,33.667,33.789,34.24,34.014,34.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.706,33.369,33.5375,34.125,26.3,0,1.35
2,9/1/2018 22:00,9/1/2018,22:00,33.107,33.231,33.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.599,33.417,33.508,33.991,33.89,33.9405,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.394,33.12,33.257,33.813,26.6,0,1.35
2,9/1/2018 22:30,9/1/2018,22:30,32.732,32.857,32.7945,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.225,33.043,33.134,33.678,33.64,33.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.019,32.808,32.9135,33.501,26.9,0,1.35
2,9/1/2018 23:00,9/1/2018,23:00,32.358,32.483,32.4205,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.851,32.669,32.76,33.366,33.391,33.3785,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.645,32.433,32.539,33.126,26.9,0,1.35
2,9/1/2018 23:30,9/1/2018,23:30,31.983,32.046,32.0145,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.476,32.294,32.385,32.991,33.079,33.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27,32.059,32.1645,32.752,26.7,0,1.35
2,9/2/2018 0:00,9/2/2018,0:00,31.609,31.671,31.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.102,31.92,32.011,32.617,32.704,32.6605,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.833,31.685,31.759,32.315,26.1,0,1.35
2,9/2/2018 0:30,9/2/2018,0:30,31.235,31.297,31.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.728,31.546,31.637,32.242,32.392,32.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.458,31.373,31.4155,31.941,25.4,0,0
2,9/2/2018 1:00,9/2/2018,1:00,30.86,30.86,30.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.353,31.171,31.262,31.867,32.018,31.9425,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.084,30.998,31.041,31.566,25.4,0,0
2,9/2/2018 1:30,9/2/2018,1:30,30.485,30.548,30.5165,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.041,30.797,30.919,31.492,31.706,31.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.771,30.686,30.7285,31.254,26.4,0,0
2,9/2/2018 2:00,9/2/2018,2:00,30.173,30.173,30.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.667,30.423,30.545,31.118,31.332,31.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.397,30.312,30.3545,30.88,28.3,0,0
2,9/2/2018 2:30,9/2/2018,2:30,29.799,29.799,29.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.292,30.111,30.2015,30.805,31.02,30.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.084,29.999,30.0415,30.505,28.3,0,0
2,9/2/2018 3:00,9/2/2018,3:00,29.486,29.486,29.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.042,29.798,29.92,30.43,30.645,30.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.772,29.687,29.7295,30.193,28.3,0,0
2,9/2/2018 3:30,9/2/2018,3:30,29.237,29.237,29.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.793,29.549,29.671,30.181,30.395,30.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.46,29.438,29.449,29.943,26.9,0,0
2,9/2/2018 4:00,9/2/2018,4:00,29.049,29.049,29.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.543,29.361,29.452,29.931,30.146,30.0385,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.272,29.25,29.261,29.693,26.7,0,0.03
2,9/2/2018 4:30,9/2/2018,4:30,28.862,28.862,28.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.356,29.174,29.265,29.681,29.896,29.7885,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.085,29.063,29.074,29.444,26.6,0,0.03
2,9/2/2018 5:00,9/2/2018,5:00,28.612,28.612,28.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.168,28.987,29.0775,29.431,29.646,29.5385,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.898,28.876,28.887,29.256,26.1,0,0.03
2,9/2/2018 5:30,9/2/2018,5:30,28.425,28.425,28.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.919,28.799,28.859,29.181,29.396,29.2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71,28.688,28.699,29.007,26.4,0,0.03
2,9/2/2018 6:00,9/2/2018,6:00,28.175,28.175,28.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.731,28.55,28.6405,28.931,29.147,29.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.46,28.438,28.449,28.757,26.2,0,0.03
2,9/2/2018 6:30,9/2/2018,6:30,27.988,27.988,27.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.481,28.362,28.4215,28.681,28.897,28.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.273,28.251,28.262,28.507,25.2,0,0.03
2,9/2/2018 7:00,9/2/2018,7:00,27.738,27.738,27.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.294,28.112,28.203,28.494,28.71,28.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.023,28.064,28.0435,28.32,24.7,0,0.03
2,9/2/2018 7:30,9/2/2018,7:30,27.55,27.55,27.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.044,27.925,27.9845,28.244,28.46,28.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.835,27.814,27.8245,28.07,26.3,16,0.03
2,9/2/2018 8:00,9/2/2018,8:00,27.363,27.3,27.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.857,27.675,27.766,27.994,28.272,28.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.586,27.626,27.606,27.882,27.2,63,0.03
2,9/2/2018 8:30,9/2/2018,8:30,27.175,27.113,27.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.607,27.488,27.5475,27.806,28.023,27.9145,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.398,27.439,27.4185,27.695,27.7,123,0.03
2,9/2/2018 9:00,9/2/2018,9:00,26.988,26.988,26.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.482,27.363,27.4225,27.619,27.835,27.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.273,27.314,27.2935,27.507,28,267,0.03
2,9/2/2018 9:30,9/2/2018,9:30,26.863,26.863,26.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.357,27.238,27.2975,27.494,27.71,27.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.148,27.189,27.1685,27.382,28.4,392,0.03
2,9/2/2018 10:00,9/2/2018,10:00,26.863,26.863,26.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.357,27.238,27.2975,27.431,27.585,27.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.086,27.189,27.1375,27.32,28.8,376,0.03
2,9/2/2018 10:30,9/2/2018,10:30,26.988,26.863,26.9255,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.42,27.3,27.36,27.431,27.585,27.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.086,27.252,27.169,27.382,28.7,301,0.03
2,9/2/2018 11:00,9/2/2018,11:00,27.175,27.051,27.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.544,27.488,27.516,27.494,27.648,27.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.273,27.564,27.4185,27.445,28.7,499,0.03
2,9/2/2018 11:30,9/2/2018,11:30,27.488,27.363,27.4255,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.794,27.738,27.766,27.681,27.898,27.7895,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.523,27.876,27.6995,27.695,28.6,512,0.03
2,9/2/2018 12:00,9/2/2018,12:00,27.925,27.675,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.107,28.112,28.1095,27.994,28.147,28.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.898,28.314,28.106,27.945,28.8,548,0.03
2,9/2/2018 12:30,9/2/2018,12:30,28.3,28.05,28.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.481,28.487,28.484,28.306,28.522,28.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.273,28.751,28.512,28.32,29.3,737,0.03
2,9/2/2018 13:00,9/2/2018,13:00,28.737,28.487,28.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.856,28.862,28.859,28.681,28.897,28.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71,29.188,28.949,28.694,29.5,974,0.03
2,9/2/2018 13:30,9/2/2018,13:30,29.174,28.862,29.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.231,29.299,29.265,29.056,29.334,29.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.085,29.625,29.355,29.069,29.6,735,0.03
2,9/2/2018 14:00,9/2/2018,14:00,29.549,29.299,29.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.668,29.674,29.671,29.493,29.771,29.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.522,30.062,29.792,29.506,29.6,612,0.03
2,9/2/2018 14:30,9/2/2018,14:30,30.048,29.799,29.9235,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.042,30.111,30.0765,29.931,30.208,30.0695,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.022,30.499,30.2605,29.943,30.2,919,0.03
2,9/2/2018 15:00,9/2/2018,15:00,30.485,30.236,30.3605,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.542,30.547,30.5445,30.43,30.645,30.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.522,30.936,30.729,30.443,30.7,867,0.03
2,9/2/2018 15:30,9/2/2018,15:30,30.922,30.735,30.8285,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.979,31.047,31.013,30.93,31.082,31.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.959,31.373,31.166,30.88,31.2,814,0.03
2,9/2/2018 16:00,9/2/2018,16:00,31.359,31.297,31.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.478,31.483,31.4805,31.43,31.519,31.4745,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.458,31.809,31.6335,31.442,31.8,671,0.03
2,9/2/2018 16:30,9/2/2018,16:30,31.859,31.859,31.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.977,31.983,31.98,31.992,32.018,32.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.958,32.246,32.102,32.003,31.8,656,0.03
